"MemberID","cMem","cChair","cRank","sChair","sRank"
"49306-107-200","['SSAP', 'SSCM', 'SSRA']","[]","[]","[]","['SSAP99', 'SSCM99']"
"49306-108-200","['SSAP', 'SSCM', 'SSRA', 'SSVA']","[]","[]","['SSAP99', 'SSCM99']","[]"
"49306-109-200","['SSAP', 'SSCM', 'SSRA', 'SSVA']","[]","[]","['SSAP99', 'SSCM99']","[]"
"49306-112-200","['SSAP', 'SSCM', 'SSRA']","[]","['SSCM']","[]","['SSAP99']"
"49306-110-200","['SSAP', 'SSCM', 'SSRA', 'SSVA']","[]","['SSCM']","[]","['SSAP99', 'SSCM99']"
"49306-111-200","['SSAP', 'SSBK', 'SSCM', 'SSRA']","[]","['SSCM']","[]","['SSAP99']"
"15703-103-100","['SSAP', 'SSJU', 'SSSB', 'SPAG']","[]","[]","[]","[]"
"15703-104-100","['SSAP', 'SSJU', 'SPAG']","[]","[]","[]","[]"
"15703-105-100","['SSAP', 'SSJU', 'SPAG']","[]","[]","[]","[]"
"15703-106-100","['SSAP', 'SSJU', 'SPAG']","[]","[]","[]","['SSAP99', 'SSJU99']"
"15703-107-100","['SSAP', 'SSJU', 'SPAG']","[]","[]","['SSAP99', 'SSJU99']","[]"
"15703-108-100","['SSAP', 'SSJU', 'SPAG']","[]","[]","[]","['SSAP99', 'SSJU99']"
"15703-109-100","['SSAP', 'SSJU', 'SPAG']","[]","['SPAG']","[]","['SSAP99', 'SSJU99']"
"15703-112-100","['SSAP', 'SSBK', 'SSJU', 'SPAG']","['SPAG']","[]","['SSAP99', 'SSJU99']","[]"
"15703-110-100","['SSAP', 'SSJU', 'SPAG']","['SPAG']","[]","['SSAP99', 'SSJU99']","[]"
"15703-111-100","['SSAP', 'SSBK', 'SSJU', 'SPAG']","['SPAG']","[]","['SSAP99', 'SSJU99']","[]"
"15429-103-200","['HSAS', 'HSGO', 'HSSO']","[]","[]","[]","[]"
"15429-104-200","['SSEG', 'SSJU', 'SLIN']","[]","[]","[]","[]"
"15429-105-200","['SSEG', 'SSJU', 'SLIN']","[]","[]","[]","[]"
"15429-106-200","['SSAP', 'SSJU', 'SLIN']","[]","[]","['SSJU99']","[]"
"15429-107-200","['SSEG', 'SSFI', 'SSJU', 'SLIN']","[]","[]","[]","['SSFI99', 'SSJU99']"
"15429-108-200","['SSEG', 'SSFI', 'SSJU']","[]","[]","['SSFI99', 'SSJU99']","[]"
"15429-109-200","['SSFI', 'SSJU']","[]","[]","['SSFI99', 'SSJU99']","[]"
"15429-112-200","['SSFI', 'SSJU', None]","[]","[]","[]","['SSFI99', 'SSJU99']"
"15429-110-200","['SSFI', 'SSJU', None]","[]","[]","[]","['SSFI99', 'SSJU99']"
"15429-111-200","['SSFI', 'SSJU', None]","[]","[]","[]","['SSFI99', 'SSJU99']"
"15704-103-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","[]","[]","[]","[]"
"15704-104-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","[]","[]","[]","[]"
"15704-105-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","[]","[]","[]","[]"
"15704-106-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","[]","['SSGA']","[]","['SSAS99']"
"15704-107-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","['SSGA']","[]","['SSAS99', 'SSEV99']","[]"
"15704-108-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","[]","['SSGA']","[]","['SSAS99']"
"15704-109-100","['SSAS', 'SSEV', 'SSGA', 'SSSB']","[]","['SSGA']","[]","['SSAS99']"
"15704-112-200","['SSAS', 'SSGA', 'SSSB']","['SSGA']","[]","['SSAS99']","[]"
"15704-110-200","['SSAS', 'SSEV', 'SSGA', 'SSSB']","['SSGA']","[]","['SSAS99', 'SSEV99']","[]"
"15704-111-200","['SSAS', 'SSGA', 'SSSB']","['SSGA']","[]","['SSAS99']","[]"
"14506-103-200","['SSAF', 'SSFR', 'SLIN']","[]","['SSAF']","[]","[]"
"14506-104-200","['SSAF', 'SSFR', 'SLIN']","['SSAF']","[]","[]","[]"
"14506-105-200","['SSAF', 'SSFR', 'SLIN']","['SSAF']","[]","[]","[]"
"14506-106-200","['SSAF', 'SSFR', 'SLIN']","['SSAF']","[]","[]","[]"
"14506-107-200","['SSAF', 'SSFR', 'SLIN']","[]","['SSAF']","[]","['SSFR99']"
"14506-108-200","['SSAF', 'SSFR']","['SSFR']","[]","[]","[]"
"14506-109-200","['SSAF', 'SSFR']","['SSFR']","[]","[]","[]"
"14506-112-200","['SSAF', 'SSFR']","[]","['SSFR']","[]","[]"
"14506-110-200","['SSAF', 'SSFR']","[]","['SSFR']","[]","[]"
"14506-111-200","['SSAF', 'SSFR']","[]","['SSFR']","[]","['SSAF99']"
"40103-107-100","['SSAF', 'SSAS', 'SSVA']","[]","[]","[]","[]"
"40103-108-100","['SSAF', 'SSAS', 'SSVA']","[]","[]","[]","['SSAS99']"
"40103-109-100","['SSAF', 'SSAS', 'SSCM', 'SSRA']","[]","[]","[]","['SSAS99', 'SSCM99']"
"40103-112-100","['SSAF', 'SSAP', 'SSAS', 'SSRA']","[]","[]","['SSAP99', 'SSAS99']","[]"
"40103-110-100","['SSAF', 'SSAP', 'SSAS', 'SSRA']","[]","[]","['SSAS99']","[]"
"40103-111-100","['SSAF', 'SSAP', 'SSAS', 'SSRA']","[]","[]","['SSAP99', 'SSAS99']","[]"
"14661-103-200","['HSBU', 'HSFA']","[]","[]","[]","[]"
"14661-104-200","['SSBU', 'SSCM', 'SSFR', 'SSSB']","[]","[]","[]","[]"
"14661-105-200","['SSAS', 'SSBU', 'SSCM', 'SSSB']","[]","[]","[]","[]"
"14661-106-200","['SSAS', 'SSBU', 'SSCM', 'SSSB']","[]","[]","['SSAS99', 'SSCM99']","[]"
"14661-107-200","['SSBU', 'SSCM', 'SSFI', 'SSSB']","[]","[]","[]","['SSCM99', 'SSFI99']"
"14661-108-200","['SSCM', 'SSFI', 'SSSB', 'SLIN']","['SSSB']","[]","['SSCM99']","[]"
"14661-109-200","['SSCM', 'SSFI', 'SSSB', 'SLIN']","['SSSB']","[]","['SSCM99']","[]"
"14661-112-200","['SSCM', 'SSFI', 'SSSB', 'SLIN']","[]","['SSSB']","[]","['SSCM99']"
"14661-110-200","['SSCM', 'SSFI', 'SSSB', 'SLIN']","[]","['SSSB']","[]","['SSCM99']"
"14661-111-200","['SSCM', 'SSFI', 'SSSB', 'SLIN']","[]","['SSSB']","[]","['SSCM99']"
"40706-112-100","['SSAS', 'SSFR', 'SSVA', 'JSEC']","[]","[]","['SSAS99', 'SSFR99']","[]"
"40706-110-100","['SSAS', 'SSFR', 'SSVA', 'JSEC']","[]","[]","[]","[]"
"40706-111-100","['SSAS', 'SSFR', 'SSVA', 'JSEC']","[]","[]","['SSAS99', 'SSFR99']","[]"
"40913-112-200","['SSAS', 'SSGA', 'SSSB', 'SSVA']","[]","[]","[]","['SSAS99', 'SSGA99']"
"40913-111-200","[]","[]","[]","[]","['SSGA99']"
"15000-103-100","['HSFA', 'HSMM', 'HSPO']","[]","[]","[]","[]"
"15000-104-100","['HSBA', 'HSFA']","[]","[]","[]","[]"
"15000-105-100","['HSBA', 'HSFA']","[]","[]","[]","[]"
"15000-106-100","['HSBA', 'HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"15000-107-100","['HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"15000-108-100","['HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"15000-109-100","['HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"15000-110-100","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"15000-111-100","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"15000-112-100","['HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"21120-112-200","['HSJU', 'HSSY']","[]","[]","[]","[]"
"20123-107-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"20123-108-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSSM99']","[]"
"20123-109-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSSM99']","[]"
"20123-110-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","['HSAS99']"
"20123-111-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","['HSAS99']"
"20123-112-200","['HSAS', 'HSBU', 'HSSY']","[]","[]","['HSAS99']","[]"
"20743-110-100","['HSED', 'HSPW', 'HSSM']","[]","[]","['HSSM99']","[]"
"20743-111-100","['HSED', 'HSPW', 'HSSM']","[]","[]","['HSSM99']","[]"
"20743-112-100","['HSPW', 'HSSM']","[]","[]","[]","[]"
"20940-111-200","['HSBU', 'HSHM']","[]","[]","[]","[]"
"20940-112-200","['HSAP']","[]","[]","[]","[]"
"29942-106-100","['HSAG', 'HSSY']","[]","[]","[]","[]"
"29942-107-100","['HSAG', 'HSSY']","[]","[]","[]","[]"
"29942-108-100","['HSAG', 'HSBA', 'HSII']","[]","[]","[]","[]"
"29942-109-100","['HSAG', 'HSBA']","[]","[]","[]","['HSAG99']"
"29942-110-100","['HSAG', 'HSBA', 'HSII']","[]","[]","['HSAG99']","[]"
"29942-111-100","['HSAG', 'HSBA', 'HSII']","[]","[]","['HSAG99']","[]"
"29942-112-100","['HSAG', 'HSBA']","[]","[]","[]","['HSAG99']"
"29356-103-200","['HSAS', 'HSSY']","[]","[]","[]","[]"
"29356-104-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"29356-105-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"29356-106-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSSM99']","[]"
"29356-107-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSAS99', 'HSSY99']","[]"
"29356-108-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSAS99']","[]"
"29356-109-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSAS99']","[]"
"29356-110-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","['HSAS99']"
"29356-111-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","[]","['HSAS99']"
"29356-112-200","['HSAS', 'HSSY', 'HSSM']","[]","[]","['HSAS99']","[]"
"29538-104-200","['HSBU', 'HSGO']","[]","[]","[]","[]"
"29538-105-200","['HSBU', 'HSPW', 'HLIG']","[]","[]","[]","[]"
"29538-106-200","['HSBU', 'HSPW', 'HLIG']","[]","[]","[]","[]"
"29538-107-200","['HSBU', 'HSIF', 'HSPW', 'HLIG']","[]","[]","[]","[]"
"29538-108-200","['HSIF']","[]","[]","[]","[]"
"29538-109-200","['HSIF']","[]","[]","[]","[]"
"29538-112-200","['HSIF']","[]","[]","[]","[]"
"21160-112-200","['HSWM']","[]","[]","[]","[]"
"29922-106-100","['HSPW', 'HSSM', 'HSVR']","[]","[]","[]","[]"
"29922-107-100","['HSFA', 'HSPW', 'HSSM', 'HSVR']","[]","[]","[]","[]"
"29922-108-100","['HSFA', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"29922-109-100","['HSFA', 'HSPW', 'HSVR']","[]","[]","[]","['HSVR99']"
"29922-110-100","['HSVR', 'HSWM']","[]","[]","[]","[]"
"29922-111-100","['HSFA', 'HSWM']","[]","[]","[]","[]"
"29922-112-100","['HSWM']","[]","[]","[]","[]"
"15005-103-100","['HSBU', 'HSFA', 'HSJU', 'HSII']","[]","[]","[]","[]"
"15005-104-100","['HSFA', 'HSJU']","[]","[]","[]","[]"
"15005-105-100","['HSFA', 'HSJU', 'HSSO']","[]","['HSSO']","[]","[]"
"15005-106-100","['HSFA', 'HSJU', 'HSSO']","[]","[]","[]","['HSJU99']"
"15005-107-100","['HSFA', 'HSJU', 'HSSO']","[]","['HSSO']","[]","['HSJU99']"
"15005-108-100","['HSFA', 'HSJU', 'HSSO']","[]","['HSSO']","[]","['HSJU99']"
"15005-109-100","['HSFA', 'HSJU']","[]","[]","[]","['HSJU99']"
"15005-110-100","['HSFA', 'HSJU']","['HSFA']","[]","['HSJU99']","[]"
"15005-111-100","['HSFA', 'HSJU']","['HSFA']","[]","[]","[]"
"15005-112-100","['HSFA', 'HSJU']","[]","['HSFA']","[]","[]"
"29912-106-200","['HSBA', 'HSGO', 'HSSY']","[]","[]","[]","[]"
"29912-107-200","['HSBA', 'HSED', 'HSSY', 'HSSO']","[]","[]","[]","[]"
"29912-108-200","['HSBA', 'HSED', 'HSSY', 'HSSO']","[]","[]","['HSSY99']","[]"
"29912-109-200","['HSBA', 'HSED', 'HSSY', 'HSSO']","[]","[]","['HSSY99']","[]"
"29912-110-200","['HSBA', 'HSED', 'HSSY']","[]","[]","[]","['HSFS99']"
"29912-111-200","['HSBA', 'HSED', 'HSSY']","[]","[]","[]","['HSFS99']"
"29912-112-200","['HSBA', 'HSED', 'HSSY']","[]","[]","['HSFS99']","[]"
"29508-104-200","['HSIF']","[]","[]","[]","[]"
"29508-105-200","['HSIF']","[]","[]","[]","[]"
"29508-106-200","['HSIF']","[]","[]","[]","[]"
"29508-109-200","['HSAS', 'HSGO', 'HSVR']","[]","[]","[]","[]"
"29508-110-200","['HSGO', 'HSSY', 'HSVR']","[]","[]","[]","['HSGO99']"
"29508-111-200","['HSGO', 'HSSY', 'HSVR']","[]","[]","[]","['HSGO99']"
"29508-112-200","['HSIF']","[]","[]","[]","[]"
"29775-105-200","['HSAS', 'HSJU']","[]","[]","[]","[]"
"29775-106-200","['HSAS', 'HSJU', 'HSSM']","[]","[]","[]","[]"
"29775-107-200","['HSIF']","[]","[]","[]","[]"
"29775-108-200","['HSIF']","[]","[]","[]","[]"
"29775-109-200","['HSIF']","[]","[]","[]","[]"
"29775-110-200","['HSIF']","[]","[]","[]","[]"
"29775-111-200","['HSIF']","[]","[]","[]","[]"
"29775-112-200","['HSIF']","[]","[]","['HSIF99']","[]"
"20523-109-100","['HSAS', 'HSII']","[]","[]","[]","[]"
"20523-110-100","['HSAS', 'HSBA', 'HSII']","[]","[]","[]","[]"
"20523-111-100","['HSAS', 'HSAS', 'HSII', 'HLIG']","[]","[]","[]","[]"
"20523-112-100","['HSII', 'HLIG']","[]","[]","[]","['HSII99']"
"29721-105-100","['HSAG', 'HSPW']","[]","[]","[]","[]"
"29721-106-100","['HSAG', 'HSPW']","[]","[]","[]","[]"
"29721-107-100","['HSAG', 'HSPW', 'HLIG']","[]","[]","[]","['HLIG99']"
"29721-108-100","['HSAG', 'HSPW', 'HLIG']","[]","[]","[]","['HLIG99']"
"29721-109-100","['HSAG', 'HSPW', 'HLIG']","[]","[]","[]","['HLIG99']"
"29721-110-100","['HSAG', 'HSPW', 'HLIG']","[]","[]","['HSAG99']","[]"
"29721-111-100","['HSAG', 'HSAS', 'HSPW']","[]","[]","['HSAG99']","[]"
"29721-112-100","['HSAG', 'HSPW']","[]","[]","[]","['HSAG99']"
"21158-112-200","['HSFA', 'HSGO', 'HSVR']","[]","[]","['HSVR99']","[]"
"15014-103-200","['HSFA', 'HSPO', 'HSVR']","[]","[]","[]","[]"
"15014-104-200","['HSFA', 'HSGO']","[]","[]","[]","[]"
"15014-105-200","['HSFA', 'HSGO']","['HSGO']","[]","[]","[]"
"15014-106-200","['HSFA', 'HSGO']","['HSGO']","[]","[]","[]"
"15014-107-200","['HSFA', 'HSGO']","['HSGO']","[]","[]","[]"
"15014-108-200","['HSFA', 'HSGO']","[]","[]","['HSGO99']","[]"
"15014-109-200","['HSFA', 'HSGO', 'HSVR']","[]","[]","['HSFA99']","[]"
"15014-110-200","['HSFA', 'HSGO', 'HSVR']","[]","[]","[]","['HSFA99']"
"15014-111-200","['HSFA', 'HSGO']","[]","[]","[]","['HSFA99']"
"15014-112-200","['HSFA', 'HSGO']","[]","[]","['HSFA99']","[]"
"21183-112-200","['HSBA']","[]","[]","[]","[]"
"20516-109-100","['HSFA', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20516-110-100","['HSFA', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20516-111-100","['HSFA', 'HSPW', 'HSSY']","[]","[]","['HSFA99']","[]"
"20516-112-100","['HSFA', 'HSPW', 'HSVR']","[]","[]","[]","['HSFA99']"
"20326-108-100","['HSAG', 'HSFA']","[]","[]","[]","[]"
"20326-109-100","['HSAG', 'HSFA', 'HSPW']","[]","[]","[]","[]"
"20326-110-100","['HSAP', 'HSSY']","[]","[]","[]","[]"
"20326-111-100","['HSAP', 'HSSY', 'HSSO']","[]","[]","['HSSO99']","[]"
"20326-112-100","['HSFA', 'HLIG']","[]","[]","[]","[]"
"21145-112-100","['HSSY', 'HSHM']","[]","[]","[]","[]"
"15453-103-100","['HSBU', 'HSPW']","[]","[]","[]","[]"
"15453-104-100","['HSBU', 'HSPW']","[]","[]","[]","[]"
"15453-105-100","['HSBU', 'HSPW']","[]","[]","[]","[]"
"15453-106-100","['HSPW', 'HSSY']","[]","[]","[]","['HSSY99']"
"15453-107-100","['HSPW', 'HSSY']","[]","[]","[]","['HSPW99']"
"15453-108-100","['HSPW', 'HSSY']","[]","[]","[]","['HSPW99']"
"15453-109-100","['HSPW', 'HSSY']","[]","[]","[]","['HSPW99']"
"15453-110-100","['HSPW', 'HSSY']","[]","[]","['HSPW99']","[]"
"15453-111-100","['HSPW', 'HSSY']","[]","[]","['HSPW99']","[]"
"15453-112-100","['HSPW', 'HSSY']","[]","[]","[]","['HSPW99']"
"21146-112-200","['HSPW', 'HSSY', 'HSHM']","[]","[]","[]","[]"
"20960-111-100","[]","[]","[]","[]","[]"
"20960-112-100","['HSAS', 'HSSM']","[]","[]","[]","[]"
"14413-103-100","['HSAP', 'HLIG']","[]","[]","[]","[]"
"14413-104-100","['HSAP', 'HLIG']","[]","['HLIG']","[]","[]"
"14413-105-100","['HSAP', 'HLIG']","[]","['HLIG']","[]","[]"
"14413-106-100","['HSAP']","[]","[]","[]","['HSAP99']"
"14413-107-100","['HSAP']","[]","[]","[]","['HSAP99']"
"14413-108-100","['HSAP', 'HSHM']","[]","[]","[]","['HSAP99']"
"14413-109-100","['HSAP', 'HSHM']","[]","[]","[]","['HSAP99']"
"14413-110-100","['HSAP', 'HSHM']","[]","[]","['HSAP99']","[]"
"14413-111-100","['HSAP']","[]","[]","['HSAP99']","[]"
"14413-112-100","['HSAP']","[]","['HSAP']","[]","['HSAP99']"
"21127-112-200","['HSBA']","[]","[]","[]","[]"
"14813-103-200","['HSRU']","[]","[]","[]","[]"
"14813-104-200","['HSRU']","[]","[]","[]","[]"
"14813-105-200","['HSRU']","[]","[]","[]","[]"
"14813-106-200","['HSRU']","['HSRU']","[]","[]","[]"
"14813-107-200","['HSRU']","['HSRU']","[]","[]","[]"
"14813-108-200","['HSRU', 'HSHM']","['HSRU']","[]","[]","[]"
"14813-109-200","['HSRU']","['HSRU']","[]","[]","[]"
"14813-110-200","['HSRU']","[]","['HSRU']","[]","[]"
"14813-111-200","['HSRU']","[]","['HSRU']","[]","[]"
"14813-112-200","['HSRU']","['HSRU']","[]","[]","[]"
"14824-103-100","['HSBA', 'HSBU', 'HSJU']","[]","[]","[]","[]"
"14824-104-100","['HSBA', 'HSJU']","[]","[]","[]","[]"
"14824-105-100","['HSBA', 'HSJU']","[]","[]","[]","[]"
"14824-106-100","['HSBA', 'HSJU']","[]","[]","[]","['HSFS99']"
"14824-107-100","['HSBA', 'HSJU']","[]","[]","[]","['HSFS99']"
"14824-108-100","['HSBA', 'HSHM']","[]","['HSBA']","[]","[]"
"14824-109-100","['HSBA']","[]","['HSBA']","[]","[]"
"14824-110-100","['HSBA']","['HSBA']","[]","[]","[]"
"14824-111-100","['HSBA']","['HSBA']","[]","[]","[]"
"14824-112-100","['HSBA']","[]","['HSBA']","[]","[]"
"15413-103-200","['HSFA', 'HSJU', 'HSII']","[]","[]","[]","[]"
"15413-104-200","['HSFA', 'HSJU', 'HSII']","[]","[]","[]","[]"
"15413-105-200","['HSFA', 'HSJU', 'HSII']","[]","[]","[]","[]"
"15413-106-200","['HSFA', 'HSJU', 'HSII']","[]","[]","['HSFA99']","[]"
"15413-107-200","['HSFA', 'HSJU', 'HSII']","[]","[]","['HSFA99']","[]"
"15413-108-200","['HSFA', 'HSJU', 'HSII', 'HLIG']","[]","[]","['HSFA99']","[]"
"15413-109-200","['HSFA', 'HSJU', 'HSII', 'HLIG']","[]","[]","['HSFA99']","[]"
"15413-110-200","['HSFA', 'HSJU', 'HSII', 'HLIG']","[]","[]","[]","['HSFA99']"
"15413-111-200","['HSFA', 'HSJU', 'HSII', 'HLIG']","[]","[]","[]","['HSFA99']"
"15413-112-200","['HSFA', 'HSJU']","[]","[]","['HSJU99']","[]"
"29943-106-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29943-107-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29943-108-100","['HSBA', 'HSIF', 'HSSM', 'HSHM']","[]","[]","[]","[]"
"29943-109-100","['HSIF']","[]","[]","[]","[]"
"29943-110-100","['HSIF', 'HSHA', 'HSSM']","[]","[]","['HSSM99']","[]"
"29943-111-100","['HSIF', 'HSHA', 'HSJU']","[]","[]","[]","[]"
"29943-112-100","['HSIF', 'HSHA', 'JSPR']","[]","[]","[]","[]"
"21152-112-200","['HSBU', 'HSGO', 'HSPW']","[]","[]","[]","[]"
"21155-112-200","['HSBA']","[]","[]","[]","[]"
"15420-103-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"15420-104-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"15420-105-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"15420-106-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"15420-107-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15420-108-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15420-109-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15420-110-200","['HSWM', 'JSTX']","[]","[]","[]","['HSWM99']"
"15420-111-200","['HSWM', 'JSTX']","[]","[]","[]","['HSWM99']"
"15420-112-200","['HSWM', 'JSTX']","[]","[]","['HSWM99']","[]"
"29380-103-100","['HSBA', 'HSII']","[]","[]","[]","[]"
"29380-104-100","['HSBA', 'HSII', 'JSEC']","[]","[]","[]","[]"
"29380-105-100","['HSBA', 'HSII', 'JSEC']","[]","[]","[]","[]"
"29380-106-100","['HSAP']","[]","[]","[]","[]"
"29380-107-100","['HSAP']","[]","[]","[]","[]"
"29380-108-100","['HSAP']","[]","[]","[]","[]"
"29380-109-100","['HSAP', 'JSEC']","[]","[]","[]","[]"
"29380-110-100","['HSAP', 'HSII', 'JSEC']","[]","[]","[]","[]"
"29380-111-100","['HSAP', 'HSII', 'JSEC']","[]","[]","[]","[]"
"29380-112-100","['HSAP', 'JSEC']","[]","[]","[]","[]"
"29396-103-100","['HSAG', 'HSAS']","[]","[]","[]","[]"
"29396-104-100","['HSAG', 'HSGO']","[]","[]","[]","[]"
"29396-105-100","['HSAG', 'HSGO', 'HSPW']","[]","[]","[]","[]"
"29396-106-100","['HSAG', 'HSPW']","[]","[]","[]","[]"
"29396-107-100","['HSAG', 'HSII', 'HSPW']","[]","[]","[]","['HSAG99']"
"29396-108-100","['HSAG', 'HSPW']","[]","[]","[]","['HSAG99']"
"29396-109-100","['HSAG', 'HSPW']","[]","[]","[]","['HSAG99']"
"29396-110-100","['HSAG', 'HSPW']","[]","[]","['HSAG99']","[]"
"29396-111-100","['HSAG', 'HSPW']","[]","[]","['HSAG99']","[]"
"29396-112-100","['HSAG', 'HSPW']","[]","[]","[]","['HSAG99']"
"20116-107-200","['HSAG', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20116-108-200","['HSAG', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20116-109-200","['HSAG', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20116-110-200","['HSAG', 'HSPW']","[]","[]","[]","[]"
"20116-111-200","['HSAG', 'HSPW']","[]","[]","[]","[]"
"20116-112-200","['HSAG', 'HSPW']","[]","[]","['HSAG99']","[]"
"14430-103-100","['HSBU', 'HSED', 'HSHA']","[]","[]","[]","[]"
"14430-104-100","['HSED', 'HSII']","[]","[]","[]","[]"
"14430-105-100","['HSED', 'HSII']","[]","[]","[]","[]"
"14430-106-100","['HSED', 'HSII']","[]","[]","[]","['HSED99']"
"14430-107-100","['HSED', 'HSII']","[]","[]","[]","['HSED99']"
"14430-108-100","['HSED', 'HSII']","[]","[]","[]","['HSED99']"
"14430-109-100","['HSED', 'HSII']","[]","[]","[]","['HSED99']"
"14430-110-100","['HSED', 'HSII']","[]","[]","['HSED99']","[]"
"14430-111-100","['HSED', 'HSII']","[]","[]","['HSED99']","[]"
"14430-112-100","['HSED', 'HSII']","[]","[]","[]","['HSED99']"
"20938-111-100","['HSAG', 'HSAS']","[]","[]","[]","[]"
"20938-112-100","['HSAG', 'HSAS']","[]","[]","[]","[]"
"29748-105-100","['HSED', 'HSFA', 'HSGO']","[]","[]","[]","[]"
"29748-106-100","['HSED', 'HSGO']","[]","[]","[]","['HSGO99']"
"29748-107-100","['HSED', 'HSGO']","[]","[]","[]","['HSGO99']"
"29748-108-100","['HSED', 'HSGO']","[]","[]","[]","['HSGO99']"
"29748-109-100","['HSED', 'HSGO']","[]","[]","[]","['HSGO99']"
"29748-110-100","['HSED', 'HSGO']","[]","[]","['HSGO99']","[]"
"29748-111-100","['HSED', 'HSGO']","[]","[]","['HSGO99']","[]"
"29748-112-100","['HSED', 'HSGO']","[]","[]","[]","['HSGO99']"
"29553-104-200","['HSGO', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"29553-105-200","['HSBA', 'HSGO', 'HSPW']","[]","[]","[]","[]"
"29553-106-200","['HSGO', 'HSPW']","[]","[]","[]","[]"
"29553-107-200","['HSBA', 'HSGO', 'HSPW', 'HSSO']","[]","[]","['HSPW99']","[]"
"29553-108-200","['HSBA', 'HSGO', 'HSPW', 'HSSO']","[]","[]","['HSPW99']","[]"
"29553-109-200","['HSBA', 'HSGO', 'HSPW']","[]","[]","['HSPW99']","[]"
"29553-110-200","['HSBA', 'HSPW']","[]","[]","[]","['HSPW99']"
"29553-111-200","['HSAP']","[]","[]","[]","[]"
"29553-112-200","['HSAP']","[]","[]","[]","[]"
"21138-112-200","['HSII', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"14644-103-200","['HSAP', 'HLIG']","[]","[]","[]","[]"
"14644-104-200","['HSAP', 'HLIG']","[]","[]","[]","[]"
"14644-105-200","['HSAP', 'HLIG']","[]","[]","[]","[]"
"14644-106-200","['HSAP', 'HLIG']","[]","[]","['HSAP99']","[]"
"14644-107-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14644-108-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14644-109-200","['HSAP']","['HSAP']","[]","[]","[]"
"14644-110-200","['HSAP']","[]","['HSAP']","[]","[]"
"14644-111-200","['HSAP']","[]","['HSAP']","[]","[]"
"14644-112-200","['HSAP']","[]","[]","[]","[]"
"14647-109-200","['HSBU', 'HSJU', 'HSHM']","[]","[]","['HSHM99']","[]"
"14647-110-200","['HSBU', 'HSHA', 'HSJU', 'HSHM', 'JSLC']","[]","[]","[]","['HSGO99', 'HSHM99']"
"14647-111-200","['HSBU', 'HSHA', 'HSJU', 'HSHM', 'JSLC', 'JSPR']","[]","['HSHA']","[]","['HSGO99', 'HSHM99']"
"14647-112-200","['HSHA', 'HSJU', 'HSHM', 'JSLC', 'JSPR']","['HSHA']","[]","['HSHM99']","[]"
"20503-109-200","['HSBU', 'HSFA', 'HSPW']","[]","[]","[]","[]"
"20503-110-200","['HSBU', 'HSFA', 'HSPW']","[]","[]","[]","[]"
